domain,evaluation_strategy,popularity_notion,algorithm,metric_type,user_group,comparison_group,value,p_value
movies,eva_two,pop_four,NMF,NDCG,low,N/A,0.9396568278196528,
movies,eva_two,pop_four,HPF,NDCG,low,N/A,0.934507394427532,
movies,eva_two,pop_four,MostPop,NDCG,med,N/A,0.9365538726573218,
movies,eva_two,pop_four,UserKNN,NDCG,med,N/A,0.9430947867667632,
movies,eva_two,pop_four,ItemKNN,NDCG,med,N/A,0.9431352473236604,
movies,eva_two,pop_four,PMF,NDCG,med,N/A,0.948852706240385,
movies,eva_two,pop_four,NMF,NDCG,med,N/A,0.9430008868126092,
movies,eva_two,pop_four,HPF,NDCG,med,N/A,0.9382330974703617,
movies,eva_two,pop_four,MostPop,NDCG,high,N/A,0.9301053300854748,
movies,eva_two,pop_four,UserKNN,NDCG,high,N/A,0.9355607280605388,
movies,eva_two,pop_four,ItemKNN,NDCG,high,N/A,0.9355793987597016,
movies,eva_two,pop_four,PMF,NDCG,high,N/A,0.9413238992914128,
movies,eva_two,pop_four,NMF,NDCG,high,N/A,0.9337747473435568,
movies,eva_two,pop_four,HPF,NDCG,high,N/A,0.9338902596963125,
movies,eva_two,pop_four,MostPop,GAP,low,N/A,26.50761309427015,
movies,eva_two,pop_four,UserKNN,GAP,low,N/A,12.97068536887137,
movies,eva_two,pop_four,ItemKNN,GAP,low,N/A,9.690050103051844,
movies,eva_two,pop_four,PMF,GAP,low,N/A,13.381526360746063,
movies,eva_two,pop_four,NMF,GAP,low,N/A,14.76489515458186,
movies,eva_two,pop_four,HPF,GAP,low,N/A,19.27519673156975,
movies,eva_two,pop_four,MostPop,GAP,med,N/A,63.443051314844446,
movies,eva_two,pop_four,UserKNN,GAP,med,N/A,27.65494864978236,
movies,eva_two,pop_four,ItemKNN,GAP,med,N/A,25.378534995362106,
movies,eva_two,pop_four,PMF,GAP,med,N/A,28.26916811151812,
movies,eva_two,pop_four,NMF,GAP,med,N/A,31.11969585726162,
movies,eva_two,pop_four,HPF,GAP,med,N/A,43.47666404270944,
movies,eva_two,pop_four,MostPop,GAP,high,N/A,71.14447405278537,
movies,eva_two,pop_four,UserKNN,GAP,high,N/A,27.446467641158907,
movies,eva_two,pop_four,ItemKNN,GAP,high,N/A,32.55279637357782,
movies,eva_two,pop_four,PMF,GAP,high,N/A,26.633622479793317,
movies,eva_two,pop_four,NMF,GAP,high,N/A,30.36877487619392,
movies,eva_two,pop_four,HPF,GAP,high,N/A,39.4082961872227,
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,0.065476395625993
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,0.0019073521891871
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,6.899429033178033e-07
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-med,,2.337018136571643e-06
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.0334690036931275
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-med,,0.026764801985512
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,0.1140456003169307
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.2406976619513843
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,0.8017527553222235
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-high,,0.969372267168235
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.0065899348594502
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-high,,0.7723034357149958
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,0.0001756418584452
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,1.460224662082714e-05
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,2.0528648282580145e-05
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,med-high,,1.0469690465709402e-05
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,med-high,,4.654658066737136e-07
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,med-high,,0.0114947442604839
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-med,,1.047116076591048e-121
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,4.3440416497067493e-36
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,1.4410211479477331e-40
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-med,,1.0489588268981954e-33
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-med,,2.2666988007750334e-41
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-med,,1.5085668651300997e-71
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-high,,5.636082624827893e-71
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,1.510011766778795e-17
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,1.384041654419665e-35
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-high,,7.436022022346118e-14
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-high,,2.054662645486096e-19
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-high,,1.5835604778170016e-26
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.0005320409352583
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,0.8880366121444514
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,1.1710846686161135e-05
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,med-high,,0.295799924344201
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,med-high,,0.618268846857871
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,med-high,,0.0138920852138122
movies,eva_three,pop_one,MostPop,NDCG,low,N/A,0.366758128838243,
movies,eva_three,pop_one,UserKNN,NDCG,low,N/A,0.0028411885418934,
movies,eva_three,pop_one,ItemKNN,NDCG,low,N/A,0.1769624994002037,
movies,eva_three,pop_one,PMF,NDCG,low,N/A,0.2565166433780614,
movies,eva_three,pop_one,NMF,NDCG,low,N/A,0.0153715155838727,
movies,eva_three,pop_one,HPF,NDCG,low,N/A,0.5737295048302057,
movies,eva_three,pop_one,MostPop,NDCG,med,N/A,0.4017927721934525,
movies,eva_three,pop_one,UserKNN,NDCG,med,N/A,0.000389799222858,
movies,eva_three,pop_one,ItemKNN,NDCG,med,N/A,0.1081273913639885,
movies,eva_three,pop_one,PMF,NDCG,med,N/A,0.2516680218421844,
movies,eva_three,pop_one,NMF,NDCG,med,N/A,0.0103000293101408,
movies,eva_three,pop_one,HPF,NDCG,med,N/A,0.5521461719604484,
movies,eva_three,pop_one,MostPop,NDCG,high,N/A,0.3877876761274738,
movies,eva_three,pop_one,UserKNN,NDCG,high,N/A,0.000414937759336,
movies,eva_three,pop_one,ItemKNN,NDCG,high,N/A,0.0182786484555745,
movies,eva_three,pop_one,PMF,NDCG,high,N/A,0.2164774569326985,
movies,eva_three,pop_one,NMF,NDCG,high,N/A,0.0058619674690183,
movies,eva_three,pop_one,HPF,NDCG,high,N/A,0.5029440239044299,
movies,eva_three,pop_one,MostPop,GAP,low,N/A,303.9642844391093,
movies,eva_three,pop_one,UserKNN,GAP,low,N/A,-98.98652323347066,
movies,eva_three,pop_one,ItemKNN,GAP,low,N/A,-58.1797644717452,
movies,eva_three,pop_one,PMF,GAP,low,N/A,46.63672972307824,
movies,eva_three,pop_one,NMF,GAP,low,N/A,-93.56832930440954,
movies,eva_three,pop_one,HPF,GAP,low,N/A,95.15043660951456,
movies,eva_three,pop_one,MostPop,GAP,med,N/A,177.4352346791362,
movies,eva_three,pop_one,UserKNN,GAP,med,N/A,-99.45584029330456,
movies,eva_three,pop_one,ItemKNN,GAP,med,N/A,-80.01065296458884,
movies,eva_three,pop_one,PMF,GAP,med,N/A,15.451507749127533,
movies,eva_three,pop_one,NMF,GAP,med,N/A,-95.54248291220895,
movies,eva_three,pop_one,HPF,GAP,med,N/A,79.98271688938796,
movies,eva_three,pop_one,MostPop,GAP,high,N/A,109.9754950262872,
movies,eva_three,pop_one,UserKNN,GAP,high,N/A,-99.4916484229582,
movies,eva_three,pop_one,ItemKNN,GAP,high,N/A,-96.51578541719915,
movies,eva_three,pop_one,PMF,GAP,high,N/A,-0.9234136853096734,
movies,eva_three,pop_one,NMF,GAP,high,N/A,-96.55417383757847,
movies,eva_three,pop_one,HPF,GAP,high,N/A,53.08558009421053,
movies,eva_three,pop_one,MostPop,NDCG_TTEST,N/A,low-med,,0.0022322075510695
movies,eva_three,pop_one,UserKNN,NDCG_TTEST,N/A,low-med,,0.0399361843883742
movies,eva_three,pop_one,ItemKNN,NDCG_TTEST,N/A,low-med,,4.530588281949873e-13
movies,eva_three,pop_one,PMF,NDCG_TTEST,N/A,low-med,,0.6407196494241489
movies,eva_three,pop_one,NMF,NDCG_TTEST,N/A,low-med,,0.0846135670237264
movies,eva_three,pop_one,HPF,NDCG_TTEST,N/A,low-med,,0.0342918959543658
movies,eva_three,pop_one,MostPop,NDCG_TTEST,N/A,low-high,,0.1111751320716526
movies,eva_three,pop_one,UserKNN,NDCG_TTEST,N/A,low-high,,0.0517156145090072
movies,eva_three,pop_one,ItemKNN,NDCG_TTEST,N/A,low-high,,2.11575650318158e-62
movies,eva_three,pop_one,PMF,NDCG_TTEST,N/A,low-high,,0.0010873111993565
movies,eva_three,pop_one,NMF,NDCG_TTEST,N/A,low-high,,0.0035155849270619
movies,eva_three,pop_one,HPF,NDCG_TTEST,N/A,low-high,,5.281428858213603e-09
movies,eva_three,pop_one,MostPop,NDCG_TTEST,N/A,med-high,,0.1613131825472858
movies,eva_three,pop_one,UserKNN,NDCG_TTEST,N/A,med-high,,0.9565092428817028
movies,eva_three,pop_one,ItemKNN,NDCG_TTEST,N/A,med-high,,1.7561993981538933e-71
movies,eva_three,pop_one,PMF,NDCG_TTEST,N/A,med-high,,0.0002518489275534
movies,eva_three,pop_one,NMF,NDCG_TTEST,N/A,med-high,,0.0508945411302488
movies,eva_three,pop_one,HPF,NDCG_TTEST,N/A,med-high,,1.608602229029875e-07
movies,eva_three,pop_one,MostPop,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_one,UserKNN,GAP_TTEST,N/A,low-med,,0.000993835491839
movies,eva_three,pop_one,ItemKNN,GAP_TTEST,N/A,low-med,,1.34054048580252e-32
movies,eva_three,pop_one,PMF,GAP_TTEST,N/A,low-med,,9.405367160038242e-36
movies,eva_three,pop_one,NMF,GAP_TTEST,N/A,low-med,,6.592292564962935e-10
movies,eva_three,pop_one,HPF,GAP_TTEST,N/A,low-med,,4.0623456092836704e-17
movies,eva_three,pop_one,MostPop,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_one,UserKNN,GAP_TTEST,N/A,low-high,,0.0008977588837796
movies,eva_three,pop_one,ItemKNN,GAP_TTEST,N/A,low-high,,5.488161534825693e-92
movies,eva_three,pop_one,PMF,GAP_TTEST,N/A,low-high,,3.6562236876238473e-72
movies,eva_three,pop_one,NMF,GAP_TTEST,N/A,low-high,,1.1619731262209886e-18
movies,eva_three,pop_one,HPF,GAP_TTEST,N/A,low-high,,3.405993928208903e-104
movies,eva_three,pop_one,MostPop,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_one,UserKNN,GAP_TTEST,N/A,med-high,,0.6496745892950216
movies,eva_three,pop_one,ItemKNN,GAP_TTEST,N/A,med-high,,6.390369758360449e-137
movies,eva_three,pop_one,PMF,GAP_TTEST,N/A,med-high,,2.298129710622545e-31
movies,eva_three,pop_one,NMF,GAP_TTEST,N/A,med-high,,3.627715793850571e-07
movies,eva_three,pop_one,HPF,GAP_TTEST,N/A,med-high,,4.014675588520321e-153
movies,eva_three,pop_two,MostPop,NDCG,low,N/A,0.3934492872462038,
movies,eva_three,pop_two,UserKNN,NDCG,low,N/A,0.0026687825890018,
movies,eva_three,pop_two,ItemKNN,NDCG,low,N/A,0.2124020714872089,
movies,eva_three,pop_two,PMF,NDCG,low,N/A,0.2778585660858328,
movies,eva_three,pop_two,NMF,NDCG,low,N/A,0.0162838555400901,
movies,eva_three,pop_two,HPF,NDCG,low,N/A,0.6104110008532614,
movies,eva_three,pop_two,MostPop,NDCG,med,N/A,0.3931475490054932,
movies,eva_three,pop_two,UserKNN,NDCG,med,N/A,0.0004480525157832,
movies,eva_three,pop_two,ItemKNN,NDCG,med,N/A,0.0997445759101882,
movies,eva_three,pop_two,PMF,NDCG,med,N/A,0.2443458956309618,
movies,eva_three,pop_two,NMF,NDCG,med,N/A,0.0095987387209614,
movies,eva_three,pop_two,HPF,NDCG,med,N/A,0.54906217140289,
movies,eva_three,pop_two,MostPop,NDCG,high,N/A,0.3870141234060004,
movies,eva_three,pop_two,UserKNN,NDCG,high,N/A,0.0004145936981757,
movies,eva_three,pop_two,ItemKNN,NDCG,high,N/A,0.0081105681074322,
movies,eva_three,pop_two,PMF,NDCG,high,N/A,0.2171356306383389,
movies,eva_three,pop_two,NMF,NDCG,high,N/A,0.0070623724809412,
movies,eva_three,pop_two,HPF,NDCG,high,N/A,0.4755504797916738,
movies,eva_three,pop_two,MostPop,GAP,low,N/A,310.7305278272025,
movies,eva_three,pop_two,UserKNN,GAP,low,N/A,-99.03898204704036,
movies,eva_three,pop_two,ItemKNN,GAP,low,N/A,-48.5965392762024,
movies,eva_three,pop_two,PMF,GAP,low,N/A,52.28676188452405,
movies,eva_three,pop_two,NMF,GAP,low,N/A,-93.22213517871212,
movies,eva_three,pop_two,HPF,GAP,low,N/A,101.08692886758676,
movies,eva_three,pop_two,MostPop,GAP,med,N/A,181.30886122830185,
movies,eva_three,pop_two,UserKNN,GAP,med,N/A,-99.42362885906287,
movies,eva_three,pop_two,ItemKNN,GAP,med,N/A,-80.88620705157167,
movies,eva_three,pop_two,PMF,GAP,med,N/A,17.100613870711022,
movies,eva_three,pop_two,NMF,GAP,med,N/A,-95.54932268869692,
movies,eva_three,pop_two,HPF,GAP,med,N/A,81.41661059933973,
movies,eva_three,pop_two,MostPop,GAP,high,N/A,102.3917340221018,
movies,eva_three,pop_two,UserKNN,GAP,high,N/A,-99.52841823852364,
movies,eva_three,pop_two,ItemKNN,GAP,high,N/A,-98.42242607686944,
movies,eva_three,pop_two,PMF,GAP,high,N/A,-6.222877622314912,
movies,eva_three,pop_two,NMF,GAP,high,N/A,-96.64687801146027,
movies,eva_three,pop_two,HPF,GAP,high,N/A,48.32272316622392,
movies,eva_three,pop_two,MostPop,NDCG_TTEST,N/A,low-med,,0.9793730349292448
movies,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,low-med,,0.0536745109176359
movies,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,low-med,,4.7059990889180145e-29
movies,eva_three,pop_two,PMF,NDCG_TTEST,N/A,low-med,,0.0014830757608456
movies,eva_three,pop_two,NMF,NDCG_TTEST,N/A,low-med,,0.027537065467909
movies,eva_three,pop_two,HPF,NDCG_TTEST,N/A,low-med,,7.820520624133757e-10
movies,eva_three,pop_two,MostPop,NDCG_TTEST,N/A,low-high,,0.6300664762894985
movies,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,low-high,,0.0606180269554239
movies,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,low-high,,1.121461054274683e-90
movies,eva_three,pop_two,PMF,NDCG_TTEST,N/A,low-high,,9.66221733496528e-07
movies,eva_three,pop_two,NMF,NDCG_TTEST,N/A,low-high,,0.0081240164291463
movies,eva_three,pop_two,HPF,NDCG_TTEST,N/A,low-high,,5.423991637756443e-29
movies,eva_three,pop_two,MostPop,NDCG_TTEST,N/A,med-high,,0.5360915326099873
movies,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,0.943751569319074
movies,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,8.970161122088277e-98
movies,eva_three,pop_two,PMF,NDCG_TTEST,N/A,med-high,,0.0044567403374784
movies,eva_three,pop_two,NMF,NDCG_TTEST,N/A,med-high,,0.2924412329823898
movies,eva_three,pop_two,HPF,NDCG_TTEST,N/A,med-high,,8.672118156694048e-15
movies,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,0.005933915563095
movies,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,3.026241342595041e-56
movies,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-med,,9.299167233825149e-43
movies,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-med,,4.979008537988429e-12
movies,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-med,,4.7544594917029625e-26
movies,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,0.0007738039784537
movies,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,7.172885620995032e-122
movies,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-high,,2.9448956723226115e-101
movies,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-high,,1.770860481539319e-22
movies,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-high,,2.0435143393329572e-147
movies,eva_three,pop_two,MostPop,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,0.1600072535197484
movies,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,2.765390975803674e-193
movies,eva_three,pop_two,PMF,GAP_TTEST,N/A,med-high,,2.7052365092444784e-62
movies,eva_three,pop_two,NMF,GAP_TTEST,N/A,med-high,,1.0857198094075029e-08
movies,eva_three,pop_two,HPF,GAP_TTEST,N/A,med-high,,4.5499565069835864e-234
movies,eva_three,pop_four,MostPop,NDCG,low,N/A,0.3179884610100823,
movies,eva_three,pop_four,UserKNN,NDCG,low,N/A,0.0004156275976724,
movies,eva_three,pop_four,ItemKNN,NDCG,low,N/A,0.027770496440658,
movies,eva_three,pop_four,PMF,NDCG,low,N/A,0.1891287352661519,
movies,eva_three,pop_four,NMF,NDCG,low,N/A,0.0042264291518519,
movies,eva_three,pop_four,HPF,NDCG,low,N/A,0.4773038068035559,
movies,eva_three,pop_four,MostPop,NDCG,med,N/A,0.4362712592268373,
movies,eva_three,pop_four,UserKNN,NDCG,med,N/A,0.00030971251646,
movies,eva_three,pop_four,ItemKNN,NDCG,med,N/A,0.127612772154626,
movies,eva_three,pop_four,PMF,NDCG,med,N/A,0.2730266082436077,
movies,eva_three,pop_four,NMF,NDCG,med,N/A,0.0109104183258091,
movies,eva_three,pop_four,HPF,NDCG,med,N/A,0.5813062670843667,
movies,eva_three,pop_four,MostPop,NDCG,high,N/A,0.3327526391462366,
movies,eva_three,pop_four,UserKNN,NDCG,high,N/A,0.0030830327961269,
movies,eva_three,pop_four,ItemKNN,NDCG,high,N/A,0.1089056845790717,
movies,eva_three,pop_four,PMF,NDCG,high,N/A,0.2195915916281149,
movies,eva_three,pop_four,NMF,NDCG,high,N/A,0.0151657974110149,
movies,eva_three,pop_four,HPF,NDCG,high,N/A,0.5116683411848281,
movies,eva_three,pop_four,MostPop,GAP,low,N/A,149.35673935471092,
movies,eva_three,pop_four,UserKNN,GAP,low,N/A,-99.32914189127624,
movies,eva_three,pop_four,ItemKNN,GAP,low,N/A,-94.70262170893024,
movies,eva_three,pop_four,PMF,GAP,low,N/A,15.757038487492132,
movies,eva_three,pop_four,NMF,GAP,low,N/A,-95.76992260595492,
movies,eva_three,pop_four,HPF,GAP,low,N/A,61.62178853330986,
movies,eva_three,pop_four,MostPop,GAP,med,N/A,169.88493944327513,
movies,eva_three,pop_four,UserKNN,GAP,med,N/A,-99.47848484434816,
movies,eva_three,pop_four,ItemKNN,GAP,med,N/A,-76.9643791946606,
movies,eva_three,pop_four,PMF,GAP,med,N/A,11.996157674251142,
movies,eva_three,pop_four,NMF,GAP,med,N/A,-95.80563599090628,
movies,eva_three,pop_four,HPF,GAP,med,N/A,78.02287178632095,
movies,eva_three,pop_four,MostPop,GAP,high,N/A,240.73762062605755,
movies,eva_three,pop_four,UserKNN,GAP,high,N/A,-99.21167461945632,
movies,eva_three,pop_four,ItemKNN,GAP,high,N/A,-79.59227175531197,
movies,eva_three,pop_four,PMF,GAP,high,N/A,27.456475082714636,
movies,eva_three,pop_four,NMF,GAP,high,N/A,-94.2378056877964,
movies,eva_three,pop_four,HPF,GAP,high,N/A,81.69572014403744,
movies,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,1.3817598698567577e-29
movies,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,0.8157685732151265
movies,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,4.846241132626656e-68
movies,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-med,,7.68728260833677e-19
movies,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.0004358008023252
movies,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-med,,5.7300544462028956e-27
movies,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,0.2546186778217831
movies,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.0358110837526207
movies,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,4.6725511258697353e-23
movies,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-high,,0.0104277788921389
movies,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.0002018885165025
movies,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-high,,0.0055080472080413
movies,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,3.086791284066225e-21
movies,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,0.022473916148508
movies,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,0.0250602870379703
movies,eva_three,pop_four,PMF,NDCG_TTEST,N/A,med-high,,1.8653991759775474e-07
movies,eva_three,pop_four,NMF,NDCG_TTEST,N/A,med-high,,0.1483635589466771
movies,eva_three,pop_four,HPF,NDCG_TTEST,N/A,med-high,,1.3895726768921652e-11
movies,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-med,,0.0
movies,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,0.1689986748336257
movies,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,2.0368362934080194e-120
movies,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-med,,0.015126846262321
movies,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-med,,0.87021584854918
movies,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-med,,4.346104540735964e-37
movies,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-high,,0.0
movies,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,0.4044186917787539
movies,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,4.701878166349406e-36
movies,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-high,,4.138198251999666e-07
movies,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-high,,1.6122328113895391e-06
movies,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-high,,7.599825389276222e-24
movies,eva_three,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.0
movies,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,0.0099030306462996
movies,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,0.0344675104060616
movies,eva_three,pop_four,PMF,GAP_TTEST,N/A,med-high,,1.9859415249871001e-13
movies,eva_three,pop_four,NMF,GAP_TTEST,N/A,med-high,,3.277760926857078e-08
movies,eva_three,pop_four,HPF,GAP_TTEST,N/A,med-high,,0.0392882820440774
